_id,a_year,a_ref,a_District,a_type,a_veh,a_cas,a_wkday,a_day,a_month,a_hour,a_min,a_gd1,a_gd2,a_ctype,a_speed,a_jdet,a_jcont,a_pedhum,a_pedphys,a_light,a_weat,a_roadsc,a_speccs,a_chaz,a_scene
4120,2024,4120,ARND,2,2,1,MON,18,11,18,15,342267,380525,13,50,12,7,1,1,4,2,2,1,1,1
4121,2024,4121,BELC,3,2,1,MON,18,11,18,40,330673,371776,13,30, , , , , , , , , , 
4122,2024,4122,BELC,3,1,1,MON,18,11,19,40,331309,377220,13,30, , , , , , , , , , 
4123,2024,4123,BELC,3,2,1,MON,18,11,20,0,331943,372542,13,30, , , , , , , , , , 
4124,2024,4124,ARND,3,3,1,TUE,19,11,9,22,347790,380056,13,30, , , , , , , , , , 
4125,2024,4125,MEAN,3,1,1,TUE,19,11,9,25,309299,400309,13,60, , , , , , , , , , 
4126,2024,4126,ARND,3,3,1,TUE,19,11,10,29,348537,374286,13,30, , , , , , , , , , 
4127,2024,4127,LISC,3,2,2,TUE,19,11,12,30,326756,364045,13,30, , , , , , , , , , 
4128,2024,4128,MEAN,3,1,1,TUE,19,11,13,0,310592,403005,13,30, , , , , , , , , , 
4129,2024,4129,DCST,3,2,1,TUE,19,11,13,39,254335,407460,13,30, , , , , , , , , , 
4130,2024,4130,ARND,3,2,3,TUE,19,11,15,15,351599,380494,11,30, , , , , , , , , , 
4131,2024,4131,BELC,3,2,3,TUE,19,11,17,36,331684,373404,13,30, , , , , , , , , , 
4132,2024,4132,LISC,3,3,1,TUE,19,11,17,51,324839,360129,11,70, , , , , , , , , , 
4133,2024,4133,BELC,2,1,1,TUE,19,11,17,50,333401,375750,13,30,12,7,1,1,4,1,1,1,1,1
4134,2024,4134,ARBC,3,2,1,TUE,19,11,18,28,286970,346165,13,30, , , , , , , , , , 
4135,2024,4135,ARND,3,2,1,TUE,19,11,19,5,340335,379578,11,40, , , , , , , , , , 
4136,2024,4136,DCST,2,1,1,TUE,19,11,16,53,233976,396526,13,30,1,1,1,12,1,4,2,1,1,1
4137,2024,4137,ARBC,2,1,2,TUE,19,11,21,41,298178,353127,13,60,1,1,1,1,6,9,2,1,1,1
4138,2024,4138,MIDU,3,1,1,TUE,19,11,21,59,278514,359892,13,60, , , , , , , , , , 
4139,2024,4139,ARBC,3,2,2,WED,20,11,7,30,302144,356080,13,30, , , , , , , , , , 
4140,2024,4140,NEMD,3,2,2,WED,20,11,8,30,305356,331292,13,60, , , , , , , , , , 
4141,2024,4141,MIDU,3,1,1,WED,20,11,9,23,281182,375922,13,60, , , , , , , , , , 
4142,2024,4142,ARBC,3,2,2,SAT,16,11,10,30,312576,346111,13,30, , , , , , , , , , 
4143,2024,4143,DCST,3,2,1,WED,20,11,10,5,242346,415943,13,30, , , , , , , , , , 
4144,2024,4144,LISC,3,2,1,WED,13,11,12,50,325905,362209,1,40, , , , , , , , , , 
4145,2024,4145,ANTN,3,1,1,WED,20,11,9,10,324007,383306,13,60, , , , , , , , , , 
4146,2024,4146,LISC,3,2,1,WED,20,11,7,15,324556,359926,11,70, , , , , , , , , , 
4147,2024,4147,BELC,3,5,5,WED,20,11,13,11,336004,374788,11,50, , , , , , , , , , 
4148,2024,4148,NEMD,3,2,1,WED,20,11,14,58,339738,358105,13,60, , , , , , , , , , 
4149,2024,4149,NEMD,3,2,3,WED,20,11,14,50,334715,335090,13,60, , , , , , , , , , 
4150,2024,4150,MEAN,3,1,1,WED,20,11,16,45,340350,402808,13,30, , , , , , , , , , 
4151,2024,4151,FERO,3,2,1,WED,20,11,16,50,223874,358443,13,30, , , , , , , , , , 
4152,2024,4152,BELC,3,2,1,WED,20,11,17,4,330916,372650,13,30, , , , , , , , , , 
4153,2024,4153,BELC,3,2,3,WED,20,11,17,16,332634,375844,13,30, , , , , , , , , , 
4154,2024,4154,BELC,3,1,1,WED,20,11,17,42,329905,371283,13,30, , , , , , , , , , 
4155,2024,4155,MIDU,3,2,3,WED,20,11,19,35,280132,362648,13,30, , , , , , , , , , 
4156,2024,4156,ARBC,3,1,1,WED,20,11,23,19,303745,355941,1,60, , , , , , , , , , 
4157,2024,4157,BELC,1,2,1,THU,21,11,7,49,333473,375141,14,30,9,3,1,11,1,1,1,1,1,1
4158,2024,4158,BELC,3,1,1,THU,21,11,7,50,332200,375580,13,30, , , , , , , , , , 
4159,2024,4159,BELC,3,2,1,THU,21,11,9,10,332238,375336,13,30, , , , , , , , , , 
4160,2024,4160,BELC,3,3,1,WED,20,11,8,15,329037,369558,11,50, , , , , , , , , , 
4161,2024,4161,MEAN,3,2,2,THU,21,11,12,55,336282,385708,13,30, , , , , , , , , , 
4162,2024,4162,DCST,3,1,1,THU,21,11,13,20,254588,415408,13,60, , , , , , , , , , 
4163,2024,4163,MEAN,3,2,2,THU,21,11,13,32,336334,390050,13,60, , , , , , , , , , 
4164,2024,4164,ANTN,3,2,1,THU,21,11,14,4,319863,383076,13,60, , , , , , , , , , 
4165,2024,4165,BELC,3,1,1,THU,21,11,14,14,332494,373112,13,30, , , , , , , , , , 
4166,2024,4166,FERO,3,2,1,THU,21,11,15,55,245452,377558,13,40, , , , , , , , , , 
4167,2024,4167,BELC,3,2,1,THU,21,11,18,45,333548,373132,13,30, , , , , , , , , , 
4168,2024,4168,LISC,3,2,1,THU,21,11,16,55,326147,374865,13,60, , , , , , , , , , 
4169,2024,4169,BELC,3,2,1,SAT,2,11,16,45,332504,374809,13,30, , , , , , , , , , 
4170,2024,4170,ANTN,3,1,1,FRI,22,11,6,50,318538,386890,13,60, , , , , , , , , , 
4171,2024,4171,LISC,3,1,1,FRI,22,11,7,50,331580,363646,13,60, , , , , , , , , , 
4172,2024,4172,ARND,2,2,1,FRI,22,11,8,20,344139,371311,13,60,12,7,1,1,3,8,2,1,1,1
4173,2024,4173,LISC,3,1,1,FRI,22,11,9,11,333650,350567,13,60, , , , , , , , , , 
4174,2024,4174,ARBC,3,2,2,FRI,22,11,9,54,302717,357411,13,60, , , , , , , , , , 
4175,2024,4175,LISC,3,3,1,FRI,22,11,10,50,330833,360849,13,60, , , , , , , , , , 
4176,2024,4176,MEAN,3,2,3,FRI,22,11,12,0,310487,403288,13,30, , , , , , , , , , 
4177,2024,4177,ANTN,3,2,1,FRI,22,11,12,50,317077,388979,12,70, , , , , , , , , , 
4178,2024,4178,ARND,3,2,2,FRI,22,11,13,37,351498,379486,13,30, , , , , , , , , , 
4179,2024,4179,ARND,2,1,1,FRI,22,11,13,57,350532,360688,13,30,10,7,1,1,3,1,1,1,1,1
4180,2024,4180,CCGL,3,2,2,FRI,22,11,14,20,286535,432683,13,50, , , , , , , , , , 
4181,2024,4181,MEAN,3,1,1,FRI,22,11,14,59,314682,403847,13,60, , , , , , , , , , 
4182,2024,4182,MIDU,3,2,2,FRI,22,11,14,30,273652,373885,13,60, , , , , , , , , , 
4183,2024,4183,BELC,3,3,2,FRI,22,11,17,28,329669,368878,12,70, , , , , , , , , , 
4184,2024,4184,CCGL,3,2,2,FRI,22,11,17,36,306842,432526,13,30, , , , , , , , , , 
4185,2024,4185,MEAN,3,2,1,FRI,22,11,18,36,340354,402825,13,30, , , , , , , , , , 
4186,2024,4186,NEMD,3,2,1,FRI,22,11,17,30,349340,343321,13,30, , , , , , , , , , 
4187,2024,4187,BELC,3,1,1,FRI,22,11,19,20,333511,373076,13,30, , , , , , , , , , 
4188,2024,4188,LISC,3,2,1,FRI,22,11,18,30,329264,365841,12,70, , , , , , , , , , 
4189,2024,4189,CCGL,3,1,1,FRI,22,11,18,4,285624,430073,13,30, , , , , , , , , , 
4190,2024,4190,BELC,3,2,1,FRI,22,11,17,30,334419,372219,13,30, , , , , , , , , , 
4191,2024,4191,BELC,2,4,2,FRI,22,11,21,58,337313,375666,11,50,1,1,1,1,4,1,1,1,1,1
4192,2024,4192,LISC,3,1,1,FRI,22,11,22,6,325951,364079,13,30, , , , , , , , , , 
4193,2024,4193,BELC,2,1,1,SAT,23,11,2,2,333408,375514,13,30,12,7,1,1,4,2,2,1,1,1
4194,2024,4194,BELC,3,2,1,SAT,23,11,9,50,334440,368974,11,50, , , , , , , , , , 
4195,2024,4195,NEMD,3,1,1,SAT,23,11,10,41,350661,350527,13,60, , , , , , , , , , 
4196,2024,4196,CCGL,3,2,1,SAT,23,11,11,30,280206,425227,13,60, , , , , , , , , , 
4197,2024,4197,ARND,3,3,5,SAT,23,11,13,18,351993,371408,13,60, , , , , , , , , , 
4198,2024,4198,ARBC,3,2,1,SAT,23,11,13,46,306125,350122,13,60, , , , , , , , , , 
4199,2024,4199,LISC,3,2,1,SAT,23,11,13,57,324828,366072,13,50, , , , , , , , , , 
4200,2024,4200,ARBC,3,2,1,SAT,23,11,17,23,288514,336562,13,60, , , , , , , , , , 
4201,2024,4201,BELC,3,2,1,SAT,23,11,18,45,328108,370186,1,30, , , , , , , , , , 
4202,2024,4202,ARND,3,1,1,SUN,24,11,1,40,339835,379407,11,40, , , , , , , , , , 
4203,2024,4203,NEMD,3,1,1,SUN,24,11,2,3,338536,349763,13,60, , , , , , , , , , 
4204,2024,4204,CCGL,3,1,1,SUN,24,11,2,16,284290,414069,13,60, , , , , , , , , , 
4205,2024,4205,ARBC,2,1,1,SUN,24,11,3,38,301138,342599,13,60,12,7,1,1,6,1,2,1,1,1
4206,2024,4206,DCST,2,2,1,SUN,24,11,12,0,242846,417702,13,30,12,7,1,1,1,10,10,1,1,2
4207,2024,4207,CCGL,3,2,4,SUN,24,11,13,55,267217,423747,13,60, , , , , , , , , , 
4208,2024,4208,LISC,3,2,1,SUN,24,11,17,40,334755,369368,11,50, , , , , , , , , , 
4209,2024,4209,BELC,3,1,1,SUN,24,11,20,0,332201,375580,13,30, , , , , , , , , , 
4210,2024,4210,DCST,2,2,2,SUN,24,11,20,45,245295,419255,11,50,1,1,1,1,7,5,2,1,1,1
4211,2024,4211,MEAN,3,2,1,MON,25,11,0,50,308356,404264,13,60, , , , , , , , , , 
4212,2024,4212,ARBC,3,1,1,MON,25,11,7,52,308206,344754,13,60, , , , , , , , , , 
4213,2024,4213,LISC,3,3,1,MON,25,11,8,15,315157,360725,13,30, , , , , , , , , , 
4214,2024,4214,ARBC,3,2,1,MON,25,11,9,40,309900,358028,13,40, , , , , , , , , , 
4215,2024,4215,LISC,2,2,3,MON,25,11,16,30,316372,367244,13,60,12,7,1,1,1,1,1,1,1,1
4216,2024,4216,ARBC,2,2,1,MON,25,11,15,0,311829,343854,11,60,1,1,1,1,3,10,10,1,1,2
4217,2024,4217,ANTN,3,2,1,MON,25,11,17,0,318757,387772,14,70, , , , , , , , , , 
4218,2024,4218,BELC,3,2,2,MON,25,11,8,30,332282,374005,13,30, , , , , , , , , , 
4219,2024,4219,BELC,2,2,3,MON,25,11,18,0,338052,372034,13,30,12,7,1,1,4,2,2,1,1,1
4220,2024,4220,BELC,2,2,1,MON,25,11,18,10,336418,374219,13,30,12,4,1,1,4,1,1,1,1,1
4221,2024,4221,LISC,3,2,1,MON,25,11,12,20,338046,370785,13,40, , , , , , , , , , 
4222,2024,4222,ARND,3,1,1,MON,25,11,22,14,348661,379877,13,30, , , , , , , , , , 
4223,2024,4223,BELC,3,2,1,MON,25,11,22,50,335912,374777,11,50, , , , , , , , , , 
4224,2024,4224,MIDU,3,1,1,TUE,26,11,2,23,281266,360715,13,40, , , , , , , , , , 
4225,2024,4225,LISC,3,4,3,TUE,26,11,7,6,325827,362379,12,70, , , , , , , , , , 
4226,2024,4226,MIDU,3,3,1,TUE,26,11,8,35,283365,380976,11,60, , , , , , , , , , 
4227,2024,4227,BELC,3,2,1,TUE,26,11,9,4,333334,376382,13,30, , , , , , , , , , 
4228,2024,4228,BELC,2,2,1,TUE,26,11,9,0,334611,371975,13,30,12,7,1,11,1,1,1,1,1,1
4229,2024,4229,ARND,3,2,1,TUE,26,11,7,35,349871,374505,13,30, , , , , , , , , , 
4230,2024,4230,DCST,3,2,2,MON,25,11,7,40,240350,386222,13,60, , , , , , , , , , 
4231,2024,4231,DCST,3,2,1,TUE,26,11,10,0,244186,416792,13,30, , , , , , , , , , 
4232,2024,4232,ARBC,3,3,2,TUE,26,11,10,9,289682,343334,13,50, , , , , , , , , , 
4233,2024,4233,LISC,2,5,5,TUE,26,11,10,41,328669,364574,12,70,1,1,1,1,2,1,1,1,1,1
4234,2024,4234,BELC,3,2,5,TUE,26,11,11,23,333246,375261,13,30, , , , , , , , , , 
4235,2024,4235,ANTN,3,1,1,TUE,26,11,11,30,314772,386015,1,30, , , , , , , , , , 
4236,2024,4236,DCST,3,2,2,TUE,26,11,13,57,250648,419702,13,60, , , , , , , , , , 
4237,2024,4237,ANTN,3,1,2,TUE,26,11,14,12,315655,386477,13,30, , , , , , , , , , 
4238,2024,4238,MIDU,3,2,1,TUE,26,11,14,29,280634,378600,13,30, , , , , , , , , , 
4239,2024,4239,LISC,3,1,1,TUE,26,11,14,30,328641,368078,13,30, , , , , , , , , , 
4240,2024,4240,MEAN,3,2,1,TUE,26,11,15,25,304912,394686,13,60, , , , , , , , , , 
4241,2024,4241,ARBC,3,1,1,TUE,26,11,15,56,325307,350515,13,60, , , , , , , , , , 
4242,2024,4242,MIDU,3,2,2,TUE,26,11,16,30,288482,392390,13,60, , , , , , , , , , 
4243,2024,4243,ARBC,3,2,1,TUE,26,11,16,42,307954,360567,13,60, , , , , , , , , , 
4244,2024,4244,LISC,2,3,4,TUE,26,11,17,22,329957,361750,13,60,12,7,1,1,7,1,1,1,1,1
4245,2024,4245,MEAN,3,3,1,TUE,26,11,17,34,341117,387221,13,40, , , , , , , , , , 
4246,2024,4246,MIDU,3,2,2,TUE,26,11,17,53,281858,360130,1,60, , , , , , , , , , 
4247,2024,4247,BELC,2,1,1,TUE,26,11,15,0,336229,373055,13,30,1,1,1,2,1,1,1,1,1,2
4248,2024,4248,ARND,3,1,2,TUE,26,11,18,40,348881,372101,13,40, , , , , , , , , , 
4249,2024,4249,BELC,3,3,3,TUE,26,11,18,45,335896,374776,11,50, , , , , , , , , , 
4250,2024,4250,CCGL,3,2,1,TUE,26,11,19,25,266136,426032,13,60, , , , , , , , , , 
4251,2024,4251,ARBC,3,2,1,TUE,26,11,22,34,306659,348451,13,30, , , , , , , , , , 
4252,2024,4252,MEAN,2,1,2,WED,27,11,7,44,331177,408177,13,60,1,1,1,1,2,9,4,1,1,1
4253,2024,4253,FERO,3,2,2,WED,27,11,8,3,251485,364544,13,60, , , , , , , , , , 
4254,2024,4254,BELC,3,2,3,WED,27,11,8,51,333685,373453,2,30, , , , , , , , , , 
4255,2024,4255,MIDU,3,2,1,WED,27,11,8,55,278612,363454,13,30, , , , , , , , , , 
4256,2024,4256,BELC,3,2,1,WED,27,11,10,6,335187,371210,13,30, , , , , , , , , , 
4257,2024,4257,DCST,3,2,1,WED,27,11,12,7,243436,418957,13,30, , , , , , , , , , 
4258,2024,4258,DCST,3,3,1,WED,27,11,9,50,242942,421251,13,40, , , , , , , , , , 
4259,2024,4259,LISC,2,2,1,WED,27,11,14,30,331946,366198,13,50,1,1,1,1,2,2,2,1,1,1
4260,2024,4260,MIDU,2,1,1,WED,27,11,14,40,256211,351804,13,60,1,1,1,1,2,3,4,1,1,1
4261,2024,4261,MEAN,3,2,1,WED,27,11,15,30,336547,400548,13,60, , , , , , , , , , 
4262,2024,4262,ARBC,3,2,2,WED,27,11,17,2,304320,356271,11,60, , , , , , , , , , 
4263,2024,4263,DCST,3,2,1,TUE,26,11,10,40,246605,418516,1,50, , , , , , , , , , 
4264,2024,4264,DCST,3,2,3,WED,27,11,20,0,244979,417519,13,30, , , , , , , , , , 
4265,2024,4265,ARND,3,2,1,WED,27,11,22,7,348739,381298,13,30, , , , , , , , , , 
4266,2024,4266,BELC,3,2,5,WED,27,11,16,55,330649,372160,13,30, , , , , , , , , , 
4267,2024,4267,BELC,3,2,1,TUE,26,11,18,45,338650,374569,11,30, , , , , , , , , , 
4268,2024,4268,ARND,3,2,2,THU,28,11,8,45,344148,371303,13,40, , , , , , , , , , 
4269,2024,4269,LISC,3,2,4,THU,28,11,9,50,325506,363993,13,30, , , , , , , , , , 
4270,2024,4270,MIDU,3,1,2,THU,28,11,11,25,281826,364831,13,60, , , , , , , , , , 
4271,2024,4271,MIDU,2,2,2,THU,28,11,11,46,285491,399218,13,60,12,4,1,1,2,1,1,1,1,1
4272,2024,4272,DCST,3,2,1,THU,28,11,12,30,241366,410094,13,60, , , , , , , , , , 
4273,2024,4273,NEMD,3,2,1,THU,28,11,15,10,348958,343998,13,30, , , , , , , , , , 
4274,2024,4274,CCGL,3,2,1,THU,28,11,14,15,288867,429771,13,60, , , , , , , , , , 
4275,2024,4275,MIDU,2,1,1,THU,28,11,15,43,289715,390561,13,30,1,1,1,1,1,2,2,1,1,1
4276,2024,4276,ARBC,3,1,1,THU,28,11,15,5,307698,357936,13,30, , , , , , , , , , 
4277,2024,4277,MIDU,3,2,2,THU,28,11,16,20,286753,361421,13,60, , , , , , , , , , 
4278,2024,4278,DCST,3,2,2,THU,28,11,17,12,246346,418185,11,40, , , , , , , , , , 
4279,2024,4279,MEAN,3,2,1,THU,28,11,23,53,341222,388400,13,30, , , , , , , , , , 
4280,2024,4280,BELC,3,2,1,FRI,29,11,8,30,333546,373910,13,30, , , , , , , , , , 
4281,2024,4281,DCST,3,2,1,FRI,29,11,10,23,241242,412740,13,30, , , , , , , , , , 
4282,2024,4282,NEMD,3,3,1,FRI,29,11,10,30,308921,327356,13,30, , , , , , , , , , 
4283,2024,4283,DCST,2,3,5,FRI,29,11,10,59,240950,414511,13,60,1,1,1,1,2,1,1,1,1,1
4284,2024,4284,ANTN,2,2,1,SAT,9,11,7,0,314660,387191,13,30,2,7,1,9,4,1,1,1,1,2
4285,2024,4285,LISC,3,1,1,THU,28,11,18,23,326680,364548,13,30, , , , , , , , , , 
4286,2024,4286,LISC,3,1,1,FRI,29,11,13,50,325641,365411,13,30, , , , , , , , , , 
4287,2024,4287,MEAN,3,2,2,FRI,29,11,14,53,310499,402805,13,30, , , , , , , , , , 
4288,2024,4288,LISC,3,2,2,FRI,29,11,14,55,334755,369369,11,50, , , , , , , , , , 
4289,2024,4289,BELC,3,1,1,FRI,29,11,14,45,332839,371017,13,30, , , , , , , , , , 
4290,2024,4290,ARBC,3,2,2,FRI,29,11,15,0,304599,351305,13,20, , , , , , , , , , 
4291,2024,4291,ANTN,3,2,2,FRI,29,11,15,55,331414,382035,12,70, , , , , , , , , , 
4292,2024,4292,DCST,3,3,1,FRI,29,11,16,23,241123,420854,13,60, , , , , , , , , , 
4293,2024,4293,DCST,3,2,3,FRI,29,11,17,26,247606,414335,13,40, , , , , , , , , , 
4294,2024,4294,BELC,3,2,2,FRI,29,11,16,50,333939,380080,12,70, , , , , , , , , , 
4295,2024,4295,NEMD,2,1,1,FRI,29,11,17,40,336556,352519,13,30,12,3,1,11,4,1,2,1,1,1
4296,2024,4296,CCGL,3,2,1,FRI,29,11,17,47,282980,439193,13,40, , , , , , , , , , 
4297,2024,4297,ARND,3,2,1,FRI,29,11,17,55,344620,368308,13,60, , , , , , , , , , 
4298,2024,4298,BELC,3,3,1,FRI,29,11,19,0,330374,369986,13,30, , , , , , , , , , 
4299,2024,4299,FERO,3,2,2,FRI,29,11,13,0,223850,346580,13,40, , , , , , , , , , 
4300,2024,4300,LISC,3,2,2,FRI,29,11,22,2,321984,372567,13,60, , , , , , , , , , 
4301,2024,4301,LISC,2,3,3,FRI,29,11,22,33,316139,366565,13,60,1,1,1,1,6,1,2,1,1,1
4302,2024,4302,MEAN,3,2,1,FRI,29,11,22,50,339217,403047,13,30, , , , , , , , , , 
4303,2024,4303,ARBC,3,3,1,FRI,29,11,17,0,325307,349760,13,30, , , , , , , , , , 
4304,2024,4304,BELC,3,2,3,SAT,30,11,10,38,338619,374591,1,30, , , , , , , , , , 
4305,2024,4305,MIDU,2,1,1,SAT,30,11,10,39,255149,352638,13,60,1,1,1,1,2,2,2,1,1,2
4306,2024,4306,MEAN,3,1,1,SAT,30,11,11,2,341335,387719,13,30, , , , , , , , , , 
4307,2024,4307,ARBC,2,2,4,SAT,30,11,11,42,292533,348401,13,60,12,7,1,1,2,1,2,1,1,1
4308,2024,4308,FERO,2,2,1,SAT,30,11,12,51,222891,344135,13,30,1,1,3,11,1,1,2,1,1,1
4309,2024,4309,ARND,3,2,1,SAT,30,11,13,25,349863,374511,13,30, , , , , , , , , , 
4310,2024,4310,ANTN,3,2,2,SAT,30,11,17,12,327991,391327,13,30, , , , , , , , , , 
4311,2024,4311,LISC,2,1,2,SAT,30,11,17,25,319062,370646,13,60,1,1,1,1,6,2,2,1,1,1
4312,2024,4312,ARND,3,2,1,SAT,30,11,18,45,349930,381171,13,30, , , , , , , , , , 
4313,2024,4313,BELC,3,3,5,SAT,30,11,19,20,330165,371345,13,30, , , , , , , , , , 
4314,2024,4314,NEMD,3,2,1,SUN,1,12,0,20,309092,324984,11,70, , , , , , , , , , 
4315,2024,4315,CCGL,3,1,2,SUN,1,12,0,30,271292,432989,13,60, , , , , , , , , , 
4316,2024,4316,ANTN,3,1,3,SUN,1,12,2,22,331513,383033,1,30, , , , , , , , , , 
4317,2024,4317,MIDU,2,2,1,SUN,1,12,1,25,289588,390494,13,30,1,1,1,11,4,1,1,1,1,1
4318,2024,4318,LISC,3,1,1,SUN,1,12,5,30,335553,368660,13,30, , , , , , , , , , 
4319,2024,4319,LISC,2,2,6,SUN,1,12,12,15,333032,364126,13,30,10,7,1,1,1,1,1,1,1,1
4320,2024,4320,BELC,2,2,2,SUN,1,12,16,11,334225,374135,13,30,12,3,3,11,2,2,6,1,1,1
4321,2024,4321,ANTN,3,2,1,SUN,1,12,16,15,315114,376162,13,30, , , , , , , , , , 
4322,2024,4322,NEMD,2,2,1,SUN,1,12,17,50,307891,327892,13,30,12,7,1,1,4,2,2,1,1,1
4323,2024,4323,NEMD,3,2,1,SUN,1,12,19,5,333297,348826,13,60, , , , , , , , , , 
4324,2024,4324,ARBC,3,2,1,SAT,30,11,19,10,304578,356618,11,60, , , , , , , , , , 
4325,2024,4325,ARBC,3,1,1,MON,2,12,0,5,298258,341117,13,60, , , , , , , , , , 
4326,2024,4326,ARBC,2,2,2,MON,2,12,0,10,292827,355727,13,60,1,1,1,1,2,2,2,1,1,1
4327,2024,4327,CCGL,3,2,1,MON,2,12,7,40,257775,421290,13,60, , , , , , , , , , 
4328,2024,4328,LISC,3,1,1,MON,2,12,9,0,327424,352877,13,60, , , , , , , , , , 
4329,2024,4329,ANTN,2,2,1,SUN,1,12,10,50,333851,384235,13,40,6,7,1,9,3,1,1,1,1,2
4330,2024,4330,LISC,3,2,2,SAT,30,11,14,40,335653,368468,13,40, , , , , , , , , , 
4331,2024,4331,ANTN,3,1,1,MON,2,12,11,15,324989,389528,13,60, , , , , , , , , , 
4332,2024,4332,ARND,2,2,1,MON,2,12,13,7,339792,379143,13,30,10,7,1,1,1,1,2,1,1,1
4333,2024,4333,CCGL,3,2,1,MON,2,12,10,0,310789,440517,13,30, , , , , , , , , , 
4334,2024,4334,MEAN,3,2,1,MON,2,12,13,40,314283,405968,13,40, , , , , , , , , , 
4335,2024,4335,MEAN,3,2,1,MON,2,12,6,50,340631,387080,13,40, , , , , , , , , , 
4336,2024,4336,BELC,3,3,2,MON,2,12,14,11,330711,371272,14,70, , , , , , , , , , 
4337,2024,4337,NEMD,3,2,2,MON,2,12,16,15,339323,339175,13,60, , , , , , , , , , 
4338,2024,4338,BELC,3,2,1,MON,2,12,15,10,338178,376558,11,50, , , , , , , , , , 
4339,2024,4339,ANTN,3,2,1,MON,2,12,16,45,315449,386515,1,30, , , , , , , , , , 
4340,2024,4340,MEAN,3,1,1,MON,2,12,17,30,342247,388477,13,30, , , , , , , , , , 
4341,2024,4341,ANTN,3,1,1,MON,2,12,15,25,331434,383344,13,30, , , , , , , , , , 
4342,2024,4342,CCGL,3,2,1,THU,21,11,9,20,286464,433102,13,30, , , , , , , , , , 
4343,2024,4343,ARBC,3,2,2,TUE,3,12,11,10,307968,357846,13,30, , , , , , , , , , 
4344,2024,4344,ARND,3,3,2,TUE,3,12,10,10,359207,379726,13,30, , , , , , , , , , 
4345,2024,4345,BELC,3,2,2,TUE,3,12,10,30,330619,371696,13,30, , , , , , , , , , 
4346,2024,4346,ANTN,3,3,1,TUE,3,12,12,30,330308,382838,13,40, , , , , , , , , , 
4347,2024,4347,NEMD,3,2,1,TUE,3,12,12,58,331197,314281,13,30, , , , , , , , , , 
4348,2024,4348,BELC,3,2,4,TUE,3,12,11,55,330148,370879,12,70, , , , , , , , , , 
4349,2024,4349,CCGL,3,3,2,TUE,3,12,13,54,265168,423087,13,60, , , , , , , , , , 
4350,2024,4350,BELC,3,2,2,SAT,30,11,16,15,331533,370826,13,30, , , , , , , , , , 
4351,2024,4351,MIDU,3,2,1,TUE,3,12,16,0,260013,350905,13,60, , , , , , , , , , 
4352,2024,4352,ARBC,3,2,1,TUE,3,12,17,25,300847,353902,13,40, , , , , , , , , , 
4353,2024,4353,FERO,3,1,1,WED,4,12,5,50,262778,365581,13,60, , , , , , , , , , 
4354,2024,4354,ANTN,3,2,1,WED,4,12,7,57,323175,380530,13,60, , , , , , , , , , 
4355,2024,4355,NEMD,3,2,1,WED,4,12,11,50,306665,327581,13,30, , , , , , , , , , 
4356,2024,4356,NEMD,3,1,1,WED,4,12,14,40,352293,352482,13,30, , , , , , , , , , 
4357,2024,4357,BELC,2,1,1,WED,4,12,11,40,332328,374817,13,30,12,7,1,2,1,10,1,1,1,1
4358,2024,4358,BELC,3,2,1,WED,4,12,16,40,332786,368818,13,40, , , , , , , , , , 
4359,2024,4359,BELC,3,2,1,WED,4,12,17,42,334393,376572,12,70, , , , , , , , , , 
4360,2024,4360,BELC,3,2,1,WED,4,12,18,0,335115,373520,13,30, , , , , , , , , , 
4361,2024,4361,ARBC,3,2,2,WED,4,12,17,30,307294,358203,13,30, , , , , , , , , , 
4362,2024,4362,MEAN,3,1,1,WED,4,12,23,20,336927,393565,13,60, , , , , , , , , , 
4363,2024,4363,BELC,3,1,1,THU,5,12,7,4,333579,373191,13,30, , , , , , , , , , 
4364,2024,4364,BELC,3,2,2,THU,5,12,8,40,335243,373400,13,30, , , , , , , , , , 
4365,2024,4365,ARND,3,3,1,THU,5,12,9,15,349004,373909,13,30, , , , , , , , , , 
4366,2024,4366,CCGL,3,2,1,THU,5,12,9,54,267276,418262,13,60, , , , , , , , , , 
4367,2024,4367,LISC,2,2,2,THU,5,12,12,45,316590,373511,13,60,1,1,1,1,2,5,2,1,1,1
4368,2024,4368,BELC,3,3,5,THU,5,12,14,0,334364,375974,12,70, , , , , , , , , , 
4369,2024,4369,DCST,3,1,1,THU,5,12,14,59,244664,417310,13,30, , , , , , , , , , 
4370,2024,4370,FERO,3,1,1,THU,5,12,17,20,242939,319574,13,60, , , , , , , , , , 
4371,2024,4371,MIDU,2,2,2,THU,5,12,17,20,278290,355154,13,60,1,1,1,1,6,5,2,1,1,1
4372,2024,4372,BELC,3,2,2,WED,4,12,16,55,335371,374420,13,30, , , , , , , , , , 
4373,2024,4373,MIDU,3,2,2,THU,5,12,18,54,297151,403824,1,30, , , , , , , , , , 
4374,2024,4374,BELC,3,1,1,THU,5,12,16,20,330988,375236,13,30, , , , , , , , , , 
4375,2024,4375,BELC,2,1,1,THU,5,12,16,20,333236,376269,13,30,12,7,1,1,3,10,10,1,1,1
4376,2024,4376,BELC,3,1,1,THU,5,12,20,50,332010,375479,13,30, , , , , , , , , , 
4377,2024,4377,DCST,3,1,1,FRI,6,12,4,0,241208,419203,13,30, , , , , , , , , , 
